ticker,S,K,T,maturity_days,r,sigma,option_type,target_price
NVDA,206.94500732421875,460.0,1.2712328767123289,464,0.04,0.5060474200439453,call,6.25
NVDA,206.94500732421875,207.5,0.0136986301369863,5,0.04,0.23987576538085933,put,3.0
MSFT,409.6400146484375,225.0,0.19726027397260273,72,0.04,0.5639692041015626,put,0.24
AAPL,292.6099853515625,215.0,0.021917808219178082,8,0.04,0.6992217578125001,put,0.1
TSLA,406.9920959472656,310.0,0.3506849315068493,128,0.04,0.6474339456176758,call,115.49
META,595.3900146484375,410.0,0.273972602739726,100,0.04,0.4429987341308594,put,3.03
NVDA,206.94500732421875,320.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,113.15
AAPL,292.6099853515625,370.0,0.7726027397260274,282,0.04,0.29917082672119133,call,9.82
TSLA,406.9920959472656,270.0,0.4465753424657534,163,0.04,0.5349777947998047,put,7.75
AMZN,247.50999450683594,335.0,0.6,219,0.04,0.2691723474121094,put,83.7
GOOGL,367.2699890136719,315.0,0.019178082191780823,7,0.04,0.5092822509765625,put,0.01
GOOGL,367.2699890136719,640.0,0.273972602739726,100,0.04,0.4897511962890626,call,0.86
META,595.3900146484375,755.0,0.4465753424657534,163,0.04,0.43031880722045907,put,118.36
META,595.3900146484375,685.0,0.10136986301369863,37,0.04,0.37067279724121094,call,3.85
META,595.3900146484375,755.0,0.10136986301369863,37,0.04,0.42304043762207033,call,1.51
AMZN,247.50999450683594,325.0,1.0986301369863014,401,0.04,0.41370215209960937,call,20.13
META,595.3900146484375,350.0,1.2712328767123289,464,0.04,0.5461318580627443,call,285.0
AAPL,292.6099853515625,337.5,0.043835616438356165,16,0.04,0.32617861328125,call,0.21
GOOGL,367.2699890136719,240.0,0.043835616438356165,16,0.04,1.383425934448242,call,120.29
META,595.3900146484375,1410.0,1.0191780821917809,372,0.04,0.475041870727539,call,6.69
AMZN,247.50999450683594,225.0,0.0821917808219178,30,0.04,0.4760794580078125,call,23.17
MSFT,409.6400146484375,335.0,2.5178082191780824,919,0.04,0.30585410949707037,put,35.02
META,595.3900146484375,900.0,2.0191780821917806,737,0.04,0.3004601815032959,put,324.5
TSLA,406.9920959472656,740.0,0.4465753424657534,163,0.04,0.5958597543334961,call,5.3
GOOGL,367.2699890136719,350.0,0.12054794520547946,44,0.04,0.43494217407226565,call,25.71
AAPL,292.6099853515625,340.0,0.19726027397260273,72,0.04,0.29822479125976553,call,2.7
GOOGL,367.2699890136719,120.0,0.005479452054794521,2,0.04,3.1250021875,put,0.01
NVDA,206.94500732421875,1440.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,454.22
META,595.3900146484375,350.0,0.06027397260273973,22,0.04,0.81445498046875,put,0.01
GOOGL,367.2699890136719,230.0,1.6164383561643836,590,0.04,0.3705202108764648,put,10.15
MSFT,409.6400146484375,497.5,0.005479452054794521,2,0.04,1.1171919140625,call,0.1
TSLA,406.9920959472656,195.0,0.3506849315068493,128,0.04,0.6759065612792969,put,1.74
NVDA,206.94500732421875,50.0,0.4465753424657534,163,0.04,1.5869161279296873,call,167.03
MSFT,409.6400146484375,650.0,2.0191780821917806,737,0.04,0.3081276463317871,put,256.7
TSLA,406.9920959472656,190.0,0.043835616438356165,16,0.04,1.2500037499999999,put,0.13
GOOGL,367.2699890136719,800.0,1.5205479452054795,555,0.04,0.43340105178833005,call,8.15
GOOGL,367.2699890136719,430.0,0.005479452054794521,2,0.04,0.5585981640625001,call,0.01
TSLA,406.9920959472656,460.0,0.10136986301369863,37,0.04,0.36023588989257804,put,55.9
NVDA,206.94500732421875,169.0,0.021917808219178082,8,0.04,1.2876012182617185,call,39.77
AMZN,247.50999450683594,195.0,0.10136986301369863,37,0.04,0.6253699572753908,call,54.7
META,595.3900146484375,1400.0,1.6164383561643836,590,0.04,1.0000000000000003e-05,put,733.55
META,595.3900146484375,880.0,2.5178082191780824,919,0.04,0.29069465415954576,put,323.5
AAPL,292.6099853515625,195.0,0.0821917808219178,30,0.04,1.1789591833496091,call,117.5
TSLA,406.9920959472656,405.0,0.043835616438356165,16,0.04,0.3948424774169922,put,11.9
TSLA,406.9920959472656,395.0,0.005479452054794521,2,0.04,0.45337460693359377,put,3.02
GOOGL,367.2699890136719,235.0,0.5232876712328767,191,0.04,0.5990030334472658,call,141.51
AAPL,292.6099853515625,235.0,0.3506849315068493,128,0.04,0.30145962219238287,put,2.45
NVDA,206.94500732421875,290.0,0.06027397260273973,22,0.04,0.569340244140625,call,0.11
TSLA,406.9920959472656,495.0,0.005479452054794521,2,0.04,1.0000000000000003e-05,put,72.85
AMZN,247.50999450683594,195.0,0.10136986301369863,37,0.04,0.44165597412109375,put,0.67
META,595.3900146484375,790.0,0.10136986301369863,37,0.04,0.45483943603515625,call,1.05
MSFT,409.6400146484375,575.0,0.6,219,0.04,0.23395541442871093,put,161.85
AMZN,247.50999450683594,180.0,0.7726027397260274,282,0.04,0.3709779699707031,put,5.68
NVDA,206.94500732421875,155.0,2.5178082191780824,919,0.04,0.5793651683044434,call,92.27
GOOGL,367.2699890136719,210.0,0.19726027397260273,72,0.04,0.9441533905029296,call,161.55
GOOGL,367.2699890136719,460.0,2.5178082191780824,919,0.04,0.4600960363006592,call,74.82
META,595.3900146484375,950.0,0.273972602739726,100,0.04,0.47937532348632805,call,2.29
MSFT,409.6400146484375,335.0,0.043835616438356165,16,0.04,0.46484910156250003,put,0.25
GOOGL,367.2699890136719,530.0,2.5178082191780824,919,0.04,0.45017792259216305,call,58.14
MSFT,409.6400146484375,330.0,0.043835616438356165,16,0.04,0.48779809082031256,put,0.13
META,595.3900146484375,572.5,0.0136986301369863,5,0.04,0.4233456103515625,call,27.6
GOOGL,367.2699890136719,235.0,0.0821917808219178,30,0.04,0.6562534375000001,put,0.16
TSLA,406.9920959472656,170.0,0.273972602739726,100,0.04,1.2785680603027343,call,247.25
AMZN,247.50999450683594,200.0,1.0986301369863014,401,0.04,0.3430241479492187,put,13.97
MSFT,409.6400146484375,365.0,1.2712328767123289,464,0.04,0.4210873321533204,call,105.0
GOOGL,367.2699890136719,185.0,0.273972602739726,100,0.04,0.9566654724121093,call,186.37
META,595.3900146484375,630.0,0.021917808219178082,8,0.04,0.4272518212890626,put,37.9
TSLA,406.9920959472656,425.0,0.019178082191780823,7,0.04,0.5699505895996093,call,7.7
GOOGL,367.2699890136719,780.0,1.2712328767123289,464,0.04,0.43970286865234376,call,6.1
NVDA,206.94500732421875,1290.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,335.3
GOOGL,367.2699890136719,200.0,1.5205479452054795,555,0.04,0.3905700592041016,put,5.95
AMZN,247.50999450683594,350.0,0.273972602739726,100,0.04,0.39588006469726567,call,1.22
NVDA,206.94500732421875,55.0,0.021917808219178082,8,0.04,2.3750040624999995,put,0.01
AAPL,292.6099853515625,270.0,0.273972602739726,100,0.04,0.24646749633789064,put,6.0
TSLA,406.9920959472656,170.0,0.5232876712328767,191,0.04,1.0323534710693363,call,261.5
GOOGL,367.2699890136719,255.0,0.6,219,0.04,0.3789124609375,put,4.35
TSLA,406.9920959472656,485.0,0.021917808219178082,8,0.04,0.6342810009765626,call,0.92
TSLA,406.9920959472656,530.0,1.5205479452054795,555,0.04,0.41307654800415033,put,153.6
GOOGL,367.2699890136719,555.0,1.2712328767123289,464,0.04,0.42624475128173833,call,26.8
GOOGL,367.2699890136719,225.0,0.19726027397260273,72,0.04,0.8802502209472656,call,144.0
TSLA,406.9920959472656,425.0,0.043835616438356165,16,0.04,0.5290574438476563,call,12.4
NVDA,206.94500732421875,275.0,0.12054794520547946,44,0.04,0.47192910888671874,call,0.74
GOOGL,367.2699890136719,375.0,1.2712328767123289,464,0.04,0.31893076095581047,put,58.24
AAPL,292.6099853515625,385.0,0.19726027397260273,72,0.04,0.3242255078124999,call,0.64
MSFT,409.6400146484375,615.0,2.5178082191780824,919,0.04,0.22170272933959956,put,213.6
AAPL,292.6099853515625,280.0,0.6,219,0.04,0.35321691711425773,call,37.8
META,595.3900146484375,520.0,0.12054794520547946,44,0.04,0.4554497814941406,call,76.2
META,595.3900146484375,815.0,0.4465753424657534,163,0.04,0.3557193334960937,put,194.97
AAPL,292.6099853515625,340.0,0.12054794520547946,44,0.04,0.2902903002929687,call,0.9
TSLA,406.9920959472656,810.0,0.10136986301369863,37,0.04,1.0000000000000003e-05,put,391.65
AAPL,292.6099853515625,105.0,0.6958904109589041,254,0.04,0.5117236328125,put,0.24
GOOGL,367.2699890136719,370.0,0.06027397260273973,22,0.04,0.2779613220214844,put,11.0
TSLA,406.9920959472656,455.0,0.3506849315068493,128,0.04,0.5385177984619143,call,36.75
TSLA,406.9920959472656,357.5,0.0136986301369863,5,0.04,0.5537154003906251,put,0.54
AAPL,292.6099853515625,90.0,1.5205479452054795,555,0.04,0.46680220703125,put,0.41
AMZN,247.50999450683594,275.0,0.0821917808219178,30,0.04,0.31116411499023433,put,23.82
META,595.3900146484375,620.0,2.0191780821917806,737,0.04,0.4759879061889648,call,142.28
GOOGL,367.2699890136719,355.0,0.06027397260273973,22,0.04,0.28778788391113275,put,5.52
TSLA,406.9920959472656,390.0,0.0136986301369863,5,0.04,0.4322566540527344,put,3.26
AMZN,247.50999450683594,285.0,1.5205479452054795,555,0.04,0.3017495362854004,put,57.11
META,595.3900146484375,890.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,258.0
META,595.3900146484375,1420.0,1.0191780821917809,372,0.04,0.4744162666320801,call,5.8
META,595.3900146484375,700.0,0.273972602739726,100,0.04,0.36904012313842777,put,120.3
TSLA,406.9920959472656,60.0,0.19726027397260273,72,0.04,1.888672431640625,put,0.05
META,595.3900146484375,1310.0,0.19726027397260273,72,0.04,0.6511265356445313,call,0.44
GOOGL,367.2699890136719,235.0,1.5205479452054795,555,0.04,0.37067279724121094,put,8.95
AAPL,292.6099853515625,360.0,0.019178082191780823,7,0.04,0.5117236328125,call,0.03
GOOGL,367.2699890136719,330.0,0.7726027397260274,282,0.04,0.45656366195678716,call,69.4
NVDA,206.94500732421875,220.0,0.5232876712328767,191,0.04,0.49789930816650396,call,25.0
NVDA,206.94500732421875,820.0,0.021917808219178082,8,0.04,0.0,call,495.28
AAPL,292.6099853515625,125.0,1.2712328767123289,464,0.04,0.7208890216064454,call,191.9
NVDA,206.94500732421875,315.0,2.0191780821917806,737,0.04,0.5111438046264648,call,30.42
MSFT,409.6400146484375,350.0,2.5178082191780824,919,0.04,0.439283256149292,call,131.8
GOOGL,367.2699890136719,280.0,0.5232876712328767,191,0.04,0.3667055517578125,put,7.0
AAPL,292.6099853515625,140.0,0.6,219,0.04,0.8502822589111327,call,171.74
TSLA,406.9920959472656,397.5,0.019178082191780823,7,0.04,0.6407506628417969,call,23.25
TSLA,406.9920959472656,185.0,1.2712328767123289,464,0.04,0.8011189321899413,call,243.9
TSLA,406.9920959472656,5.0,1.0191780821917809,372,0.04,1.453127734375,put,0.01
NVDA,206.94500732421875,120.0,0.7726027397260274,282,0.04,0.6882965740966798,call,93.85
NVDA,206.94500732421875,390.0,0.3506849315068493,128,0.04,0.526371923828125,call,0.7
MSFT,409.6400146484375,405.0,0.19726027397260273,72,0.04,0.3960326510620118,call,30.6
TSLA,406.9920959472656,215.0,0.3506849315068493,128,0.04,0.9566654724121093,call,209.8
NVDA,206.94500732421875,185.0,0.021917808219178082,8,0.04,0.834718449707031,call,25.1
GOOGL,367.2699890136719,500.0,0.5232876712328767,191,0.04,0.4003355865478516,call,9.0
META,595.3900146484375,662.5,0.005479452054794521,2,0.04,0.5073291455078125,call,0.26
AMZN,247.50999450683594,110.0,0.19726027397260273,72,0.04,1.1691936071777342,call,144.98
NVDA,206.94500732421875,85.0,0.021917808219178082,8,0.04,1.625001875,put,0.01
TSLA,406.9920959472656,180.0,0.19726027397260273,72,0.04,1.3801300524902342,call,225.14
NVDA,206.94500732421875,205.0,0.7726027397260274,282,0.04,0.5129138064575195,call,37.95
AAPL,292.6099853515625,355.0,0.0136986301369863,5,0.04,0.6191444335937502,call,0.06
TSLA,406.9920959472656,365.0,0.06027397260273973,22,0.04,0.4664359997558594,put,4.25
NVDA,206.94500732421875,340.0,0.06027397260273973,22,0.04,0.6914093359375001,call,0.07
GOOGL,367.2699890136719,120.0,0.4465753424657534,163,0.04,1.0000000000000003e-05,call,219.5
AAPL,292.6099853515625,520.0,2.5178082191780824,919,0.04,1.0000000000000003e-05,put,221.55
NVDA,206.94500732421875,207.5,0.005479452054794521,2,0.04,0.5380905566406251,call,4.4
NVDA,206.94500732421875,262.5,0.021917808219178082,8,0.04,0.57617611328125,call,0.06
GOOGL,367.2699890136719,430.0,0.06027397260273973,22,0.04,0.38172005004882803,call,0.8
AAPL,292.6099853515625,320.0,0.019178082191780823,7,0.04,1.0000000000000003e-05,put,16.79
META,595.3900146484375,150.0,1.6164383561643836,590,0.04,0.6818269122314455,call,466.25
TSLA,406.9920959472656,730.0,1.0191780821917809,372,0.04,0.39371333831787114,put,341.79
META,595.3900146484375,1060.0,1.0191780821917809,372,0.04,0.4431665791320801,call,14.94
GOOGL,367.2699890136719,150.0,2.0191780821917806,737,0.04,0.42139250488281255,put,3.25
META,595.3900146484375,520.0,1.2712328767123289,464,0.04,0.37106952178955077,put,57.7
NVDA,206.94500732421875,205.0,0.4465753424657534,163,0.04,0.3973448937988281,put,21.44
MSFT,409.6400146484375,220.0,0.10136986301369863,37,0.04,0.7421900781249999,put,0.11
AAPL,292.6099853515625,255.0,0.12054794520547946,44,0.04,0.5283250292968751,call,61.47
GOOGL,367.2699890136719,780.0,1.5205479452054795,555,0.04,0.43503372589111333,call,8.73
AAPL,292.6099853515625,460.0,0.6958904109589041,254,0.04,0.304694453125,call,1.52
NVDA,206.94500732421875,190.0,0.4465753424657534,163,0.04,0.5305222729492188,call,36.71
TSLA,406.9920959472656,372.5,0.0136986301369863,5,0.04,0.5002491381835938,put,1.25
GOOGL,367.2699890136719,390.0,0.10136986301369863,37,0.04,0.25949837188720704,put,32.0
TSLA,406.9920959472656,75.0,2.0191780821917806,737,0.04,0.6647982739257814,put,2.07
TSLA,406.9920959472656,920.0,1.6164383561643836,590,0.04,0.4408320077514648,put,547.18
TSLA,406.9920959472656,790.0,0.4465753424657534,163,0.04,0.6077309735107423,call,5.8
META,595.3900146484375,760.0,1.2712328767123289,464,0.04,0.3301000828552246,put,204.99
GOOGL,367.2699890136719,345.0,0.12054794520547946,44,0.04,0.44995667236328124,call,27.57
AMZN,247.50999450683594,255.0,0.019178082191780823,7,0.04,0.3737855590820312,call,2.66
MSFT,409.6400146484375,350.0,1.5205479452054795,555,0.04,0.43138691177368166,call,109.7
MSFT,409.6400146484375,595.0,0.6,219,0.04,0.3807129800415039,call,6.72
META,595.3900146484375,310.0,1.5205479452054795,555,0.04,0.5810131010437012,call,311.5
META,595.3900146484375,750.0,0.19726027397260273,72,0.04,0.41049783843994136,put,164.53
MSFT,409.6400146484375,505.0,1.0191780821917809,372,0.04,0.38365789688110347,call,30.44
NVDA,206.94500732421875,17.0,0.021917808219178082,8,0.04,4.812503984374999,put,0.02
META,595.3900146484375,635.0,0.06027397260273973,22,0.04,0.3676821044921875,put,48.83
MSFT,409.6400146484375,670.0,0.273972602739726,100,0.04,1.0000000000000003e-05,put,153.07
AMZN,247.50999450683594,272.5,0.0136986301369863,5,0.04,0.48779809082031256,put,25.35
NVDA,206.94500732421875,315.0,0.005479452054794521,2,0.04,1.2500037499999999,call,0.01
META,595.3900146484375,630.0,0.005479452054794521,2,0.04,0.5620160986328125,put,36.5
NVDA,206.94500732421875,390.0,1.6164383561643836,590,0.04,0.1948322705078125,put,176.25
TSLA,406.9920959472656,820.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,424.05
GOOGL,367.2699890136719,320.0,0.19726027397260273,72,0.04,0.3658510681152344,put,6.05
MSFT,409.6400146484375,440.0,0.3506849315068493,128,0.04,0.3094551477050781,put,47.99
AAPL,292.6099853515625,320.0,1.6164383561643836,590,0.04,0.19602244415283204,put,44.5
META,595.3900146484375,250.0,0.4465753424657534,163,0.04,0.7973653076171875,call,364.17
GOOGL,367.2699890136719,365.0,0.0136986301369863,5,0.04,0.24732197998046873,put,3.5
TSLA,406.9920959472656,140.0,1.5205479452054795,555,0.04,0.6047402807617189,put,5.65
META,595.3900146484375,980.0,0.19726027397260273,72,0.04,0.5283250292968751,call,1.08
GOOGL,367.2699890136719,395.0,0.0136986301369863,5,0.04,1.0000000000000003e-05,put,32.8
MSFT,409.6400146484375,440.0,0.03287671232876712,12,0.04,0.3200751586914062,put,29.97
GOOGL,367.2699890136719,195.0,1.2712328767123289,464,0.04,0.4122068057250976,put,5.2
AAPL,292.6099853515625,282.5,0.019178082191780823,7,0.04,0.5417526293945314,call,28.26
META,595.3900146484375,475.0,0.10136986301369863,37,0.04,0.4107724938964844,put,1.7
META,595.3900146484375,875.0,0.043835616438356165,16,0.04,0.7504907763671875,call,0.16
NVDA,206.94500732421875,190.0,0.5232876712328767,191,0.04,0.5289964093017578,call,40.25
NVDA,206.94500732421875,380.0,2.0191780821917806,737,0.04,0.2699963137817383,put,176.69
META,595.3900146484375,1230.0,1.5205479452054795,555,0.04,0.454107021484375,call,18.43
AAPL,292.6099853515625,35.0,0.021917808219178082,8,0.04,9.097660563964844,call,256.52
NVDA,206.94500732421875,110.0,0.5232876712328767,191,0.04,0.5236864038085938,put,1.2
AAPL,292.6099853515625,225.0,0.6,219,0.04,0.2942575457763671,put,2.67
TSLA,406.9920959472656,125.0,0.021917808219178082,8,0.04,4.756839991455077,call,276.88
META,595.3900146484375,80.0,1.2712328767123289,464,0.04,0.8178729150390623,put,0.2
NVDA,206.94500732421875,152.0,0.021917808219178082,8,0.04,0.789064609375,put,0.09
META,595.3900146484375,410.0,0.4465753424657534,163,0.04,0.4253902676391602,put,6.66
MSFT,409.6400146484375,280.0,1.2712328767123289,464,0.04,0.3474796697998046,put,7.5
NVDA,206.94500732421875,260.0,0.06027397260273973,22,0.04,1.0000000000000003e-05,put,35.15
AMZN,247.50999450683594,190.0,0.10136986301369863,37,0.04,0.46094289062500005,put,0.54
TSLA,406.9920959472656,760.0,1.0191780821917809,372,0.04,1.0000000000000003e-05,put,395.35
META,595.3900146484375,360.0,0.7726027397260274,282,0.04,0.4195614685058594,put,5.9
MSFT,409.6400146484375,410.0,0.0136986301369863,5,0.04,0.35242346801757807,call,7.25
TSLA,406.9920959472656,130.0,1.5205479452054795,555,0.04,1.0000000000000003e-05,call,267.64
TSLA,406.9920959472656,355.0,0.021917808219178082,8,0.04,0.5529829858398438,put,0.9
AMZN,247.50999450683594,190.0,1.0191780821917809,372,0.04,0.3568484725952148,put,10.05
AAPL,292.6099853515625,225.0,0.06027397260273973,22,0.04,0.47022014160156256,put,0.18
GOOGL,367.2699890136719,690.0,0.273972602739726,100,0.04,0.5236864038085938,call,0.32
META,595.3900146484375,1440.0,0.19726027397260273,72,0.04,0.7251004052734374,call,0.35
MSFT,409.6400146484375,280.0,2.5178082191780824,919,0.04,0.4744162666320801,call,178.0
NVDA,206.94500732421875,2050.0,0.5232876712328767,191,0.04,6.774659734802246,call,198.83
TSLA,406.9920959472656,505.0,0.4465753424657534,163,0.04,0.549381947631836,call,28.97
NVDA,206.94500732421875,275.0,2.5178082191780824,919,0.04,0.3398350929260254,put,84.22
MSFT,409.6400146484375,520.0,0.021917808219178082,8,0.04,0.5312546875,put,111.75
META,595.3900146484375,310.0,1.2712328767123289,464,0.04,0.4490411541748046,put,7.45
MSFT,409.6400146484375,575.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,179.2
TSLA,406.9920959472656,180.0,2.0191780821917806,737,0.04,0.534184345703125,put,14.34
AMZN,247.50999450683594,400.0,1.0986301369863014,401,0.04,0.41425146301269533,call,8.77
NVDA,206.94500732421875,15.0,0.10136986301369863,37,0.04,5.764651231689454,call,195.05
NVDA,206.94500732421875,1850.0,0.021917808219178082,8,0.04,26.227052585296633,call,186.5
MSFT,409.6400146484375,555.0,0.19726027397260273,72,0.04,0.42566492309570314,call,1.9
META,595.3900146484375,410.0,0.0821917808219178,30,0.04,0.5444381494140625,put,0.51
TSLA,406.9920959472656,525.0,0.273972602739726,100,0.04,0.5393417648315432,call,12.75
TSLA,406.9920959472656,325.0,0.5232876712328767,191,0.04,0.6249732327270509,call,121.07
TSLA,406.9920959472656,565.0,0.10136986301369863,37,0.04,0.5953409606933593,call,1.8
AAPL,292.6099853515625,210.0,0.005479452054794521,2,0.04,1.0468797656250002,put,0.01
META,595.3900146484375,320.0,0.273972602739726,100,0.04,1.0000000000000003e-05,call,287.0
TSLA,406.9920959472656,740.0,0.10136986301369863,37,0.04,0.7568383691406251,call,0.3
META,595.3900146484375,1470.0,0.4465753424657534,163,0.04,0.5681195532226562,call,1.02
AMZN,247.50999450683594,300.0,0.0136986301369863,5,0.04,0.5800823242187501,call,0.05
GOOGL,367.2699890136719,610.0,0.273972602739726,100,0.04,0.4489801196289062,call,0.59
AAPL,292.6099853515625,120.0,0.6958904109589041,254,0.04,0.48633326171875,put,0.27
NVDA,206.94500732421875,1420.0,0.5232876712328767,191,0.04,0.0,call,341.32
NVDA,206.94500732421875,105.0,1.2712328767123289,464,0.04,0.6962310650634767,call,113.05
NVDA,206.94500732421875,223.0,0.021917808219178082,8,0.04,0.44775942871093743,call,1.31
NVDA,206.94500732421875,277.5,0.0136986301369863,5,0.04,0.6718782812500002,call,0.03
NVDA,206.94500732421875,330.0,0.10136986301369863,37,0.04,0.5820354296875,call,0.12
TSLA,406.9920959472656,730.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,307.5
NVDA,206.94500732421875,390.0,0.021917808219178082,8,0.04,1.125004375,call,0.01
NVDA,206.94500732421875,170.0,1.0191780821917809,372,0.04,0.41501439483642577,put,16.1
TSLA,406.9920959472656,450.0,0.12054794520547946,44,0.04,0.44043528320312497,put,55.85
NVDA,206.94500732421875,221.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,13.45
TSLA,406.9920959472656,320.0,0.4465753424657534,163,0.04,0.493443786315918,put,16.2
META,595.3900146484375,470.0,0.005479452054794521,2,0.04,0.929688203125,put,0.15
TSLA,406.9920959472656,85.0,0.5232876712328767,191,0.04,0.9506840869140624,put,0.48
TSLA,406.9920959472656,427.5,0.019178082191780823,7,0.04,0.3293524096679687,put,22.0
GOOGL,367.2699890136719,365.0,0.7726027397260274,282,0.04,0.32463749099731437,put,41.75
META,595.3900146484375,390.0,1.0191780821917809,372,0.04,0.5192461405944824,call,221.5
GOOGL,367.2699890136719,470.0,0.19726027397260273,72,0.04,0.41571629211425776,call,2.56
META,595.3900146484375,1140.0,0.4465753424657534,163,0.04,0.5094043200683593,call,3.95
META,595.3900146484375,925.0,0.19726027397260273,72,0.04,0.5033008654785156,call,3.04
TSLA,406.9920959472656,820.0,1.0191780821917809,372,0.04,0.2600171655273438,put,399.89
MSFT,409.6400146484375,580.0,0.19726027397260273,72,0.04,0.44324287231445314,call,1.32
GOOGL,367.2699890136719,255.0,1.5205479452054795,555,0.04,0.5219469192504882,call,144.0
META,595.3900146484375,1470.0,0.021917808219178082,8,0.04,1.5312523437499999,call,0.01
GOOGL,367.2699890136719,650.0,1.0191780821917809,372,0.04,0.4200497448730469,call,7.15
META,595.3900146484375,705.0,0.10136986301369863,37,0.04,0.3775086663818359,put,118.72
TSLA,406.9920959472656,255.0,1.0191780821917809,372,0.04,0.6619143916320802,call,169.0
META,595.3900146484375,945.0,0.19726027397260273,72,0.04,0.5112353564453125,call,2.37
META,595.3900146484375,630.0,0.10136986301369863,37,0.04,0.35419346984863276,call,14.4
AAPL,292.6099853515625,410.0,1.0191780821917809,372,0.04,0.29917082672119133,call,6.75
NVDA,206.94500732421875,5.0,0.6,219,0.04,1.46875265625,put,0.01
META,595.3900146484375,450.0,0.3506849315068493,128,0.04,0.4012816220092773,put,8.1
AMZN,247.50999450683594,360.0,0.021917808219178082,8,0.04,0.7929708203125,call,0.01
MSFT,409.6400146484375,270.0,0.19726027397260273,72,0.04,0.4819387744140625,put,0.4
MSFT,409.6400146484375,385.0,0.043835616438356165,16,0.04,0.305671005859375,put,2.6
AMZN,247.50999450683594,325.0,0.10136986301369863,37,0.04,0.397466962890625,call,0.13
NVDA,206.94500732421875,260.0,0.4465753424657534,163,0.04,0.487859125366211,call,10.45
AAPL,292.6099853515625,335.0,0.3506849315068493,128,0.04,1.0000000000000003e-05,put,32.75
NVDA,206.94500732421875,1910.0,0.5232876712328767,191,0.04,0.0,call,220.97
AAPL,292.6099853515625,100.0,2.5178082191780824,919,0.04,0.6774324249267578,call,207.0
TSLA,406.9920959472656,445.0,0.12054794520547946,44,0.04,0.46570358520507815,put,48.5
TSLA,406.9920959472656,820.0,1.2712328767123289,464,0.04,0.31116411499023433,put,411.33
NVDA,206.94500732421875,330.0,0.10136986301369863,37,0.04,1.0000000000000003e-05,put,121.35
GOOGL,367.2699890136719,387.5,0.005479452054794521,2,0.04,1.0000000000000003e-05,put,24.86
MSFT,409.6400146484375,250.0,2.5178082191780824,919,0.04,0.49466447723388673,call,197.25
GOOGL,367.2699890136719,565.0,1.6164383561643836,590,0.04,0.43707838317871095,call,25.75
TSLA,406.9920959472656,255.0,0.3506849315068493,128,0.04,0.5618940295410157,put,4.36
META,595.3900146484375,380.0,1.0191780821917809,372,0.04,0.5266465792846681,call,263.45
MSFT,409.6400146484375,375.0,0.19726027397260273,72,0.04,0.34802898071289057,put,10.9
META,595.3900146484375,890.0,0.5232876712328767,191,0.04,0.43698683135986327,call,10.5
MSFT,409.6400146484375,390.0,0.019178082191780823,7,0.04,0.3371648315429688,put,1.59
META,595.3900146484375,130.0,2.5178082191780824,919,0.04,0.9874726594543459,call,417.0
AAPL,292.6099853515625,410.0,0.19726027397260273,72,0.04,0.3425358715820312,call,0.25
AMZN,247.50999450683594,280.0,0.273972602739726,100,0.04,0.3229132650756835,put,39.9
META,595.3900146484375,635.0,0.12054794520547946,44,0.04,0.3742738354492187,call,12.8
NVDA,206.94500732421875,1760.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,750.22
MSFT,409.6400146484375,345.0,0.3506849315068493,128,0.04,0.337470004272461,put,7.95
TSLA,406.9920959472656,370.0,0.4465753424657534,163,0.04,0.4645591874694825,put,32.15
AAPL,292.6099853515625,277.5,0.0136986301369863,5,0.04,0.26367923828125,put,0.29
TSLA,406.9920959472656,495.0,0.0136986301369863,5,0.04,0.6953155468750001,call,0.38
MSFT,409.6400146484375,530.0,0.273972602739726,100,0.04,0.2954782366943359,put,112.77
TSLA,406.9920959472656,620.0,0.06027397260273973,22,0.04,0.729494892578125,call,0.71
AAPL,292.6099853515625,310.0,0.06027397260273973,22,0.04,0.2974923767089843,call,2.8
GOOGL,367.2699890136719,387.5,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,23.69
NVDA,206.94500732421875,120.0,2.5178082191780824,919,0.04,0.4285945812988281,put,12.5
GOOGL,367.2699890136719,260.0,0.0821917808219178,30,0.04,0.5444381494140625,put,0.33
NVDA,206.94500732421875,170.0,0.3506849315068493,128,0.04,0.5683026568603515,call,48.13
GOOGL,367.2699890136719,110.0,0.005479452054794521,2,0.04,3.3750015624999996,put,0.01
META,595.3900146484375,440.0,0.19726027397260273,72,0.04,0.4448908050537109,put,3.31
GOOGL,367.2699890136719,520.0,2.5178082191780824,919,0.04,0.2572248350524902,put,154.75
MSFT,409.6400146484375,465.0,0.5232876712328767,191,0.04,0.3008035008239746,put,71.17
AAPL,292.6099853515625,292.5,0.043835616438356165,16,0.04,0.37390762817382805,call,10.3
MSFT,409.6400146484375,450.0,0.7726027397260274,282,0.04,0.2962716857910156,put,66.89
